"UNION","ISO_TER1","MRGID_EEZ","habitat","total","all_mpas","world_area","global_fraction","LPHPI","GPHPI","Target_analysis"
"United Arab Emirates","ARE",8360,"seagrasses",1098.84838867188,475,321893,0.0034142468710765,0.432270734431442,0.00147587900249049,0.00045160494116754
"Saint Helena","SHN",8380,"seagrasses",0,0,321893,0,NA,NA,NA
"United Kingdom","GBR",5696,"seagrasses",728.485229492188,558,321893,0.00226348642911997,0.765972977089694,0.00173376943871514,0.00105472350997915
"Uruguay","URY",8467,"seagrasses",0,0,321893,0,NA,NA,NA
"Thailand","THA",8332,"seagrasses",1849.54248046875,1393.15100097656,321893,0.00574673876029053,0.753240877507976,0.00432867854661034,0.00260465691852318
"Latvia","LVA",5683,"seagrasses",0,0,321893,0,NA,NA,NA
"Bulgaria","BGR",5672,"seagrasses",0,0,321893,0,NA,NA,NA
"Suriname","SUR",8461,"seagrasses",2,1,321893,6.21422737890732e-06,0.5,3.10711368945366e-06,1.24284547578146e-06
"Sudan","SDN",8355,"seagrasses",4435,2860,321893,0.013780049212727,0.644870349492672,0.00888634515183747,0.00475233038801938
"Togo","TGO",8392,"seagrasses",189.97477722168,0,321893,0.000590273230956392,0,0,-0.000177081969286917
"Cape Verde","CPV",8362,"seagrasses",0,0,321893,0,NA,NA,NA
"Kenya","KEN",8349,"seagrasses",160,85,321893,0.000497138190312586,0.53125,0.000264104663603561,0.000114963206509785
"Angola","AGO",8478,"seagrasses",596,1,321893,0.00185183975891438,0.00167785234899329,3.10711368945366e-06,-0.000552444813984861
"Easter Island",NA,21787,"seagrasses",0,0,321893,0,NA,NA,NA
"Réunion","REU",8338,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Tuvalu","TUV",8326,"seagrasses",0,0,321893,0,NA,NA,NA
"Norway","NOR",5686,"seagrasses",353.475036621094,79.4750442504883,321893,0.00109828712516554,0.224839199424658,0.000246937997960628,-8.25481395890329e-05
"Puerto Rico","PRI",33179,"seagrasses",595,126,321893,0.00184873264522493,0.211764705882353,0.000391496324871161,-0.000163123468696317
"Jamaica","JAM",8459,"seagrasses",792,135,321893,0.0024608340420473,0.170454545454545,0.000419460348076244,-0.000318789864537946
"East Timor","TLS",8758,"seagrasses",333,4,321893,0.00103466885858807,0.012012012012012,1.24284547578146e-05,-0.000297972202818606
"Andaman and Nicobar",NA,8333,"seagrasses",1654,0,321893,0.00513916604235636,0,0,-0.00154174981270691
"Azores",NA,8361,"seagrasses",0,0,321893,0,NA,NA,NA
"Myanmar","MMR",8482,"seagrasses",2937.45751953125,13.8489856719971,321893,0.00912701447112414,0.00471461649399685,4.30303729665098e-05,-0.00269507396837073
"Federal Republic of Somalia","SOM",8350,"seagrasses",3,0,321893,9.32134106836098e-06,0,0,-2.7964023205083e-06
"Romania","ROU",5689,"seagrasses",5,4,321893,1.55355684472683e-05,0.8,1.24284547578146e-05,7.76778422363416e-06
"Canada","CAN",8493,"seagrasses",315.831878662109,69.4678573608398,321893,0.000981325553756907,0.219952012618586,0.00021584453058288,-7.85531355441923e-05
"Algeria","DZA",8378,"seagrasses",47,0,321893,0.000146034343404322,0,0,-4.38103030212966e-05
"South Africa","ZAF",8396,"seagrasses",434.237823486328,418.237823486328,321893,0.00134922628583293,0.963153831530514,0.00129951246680167,0.000894744581051794
"Tonga","TON",8448,"seagrasses",3689,181,321893,0.0114621424003946,0.0490647872052047,0.000562387577791113,-0.00287625514232725
"Djibouti","DJI",8352,"seagrasses",0,0,321893,0,NA,NA,NA
"Sint-Maarten","SXM",21803,"seagrasses",24.2258682250977,0.674995183944702,321893,7.52725268011015e-05,0.0278625796884925,2.09728677634988e-06,-2.04844712639806e-05
"Greece","GRC",5679,"seagrasses",850.537536621094,709,321893,0.0026427168234296,0.833590487748047,0.00220294360582265,0.00141012855879377
"Slovenia","SVN",5692,"seagrasses",26.4710178375244,12.4710178375244,321893,8.22484618967441e-05,0.471119694530443,3.87488702443929e-05,1.40743316753696e-05
"Colombia","COL",8426,"seagrasses",429,190,321893,0.00133295177277562,0.442890442890443,0.000590351600996196,0.000190466069163509
"Nicaragua","NIC",8425,"seagrasses",5541,921,321893,0.0172165169532627,0.166215484569572,0.00286165170798682,-0.002303303377992
"Turkey","TUR",5697,"seagrasses",16.2508449554443,1,321893,5.049322282625e-05,0.061535261873567,3.10711368945366e-06,-1.20408531584213e-05
"Sri Lanka","LKA",8346,"seagrasses",2874.63427734375,18,321893,0.0089318155153075,0.00626166609848977,5.59280464101659e-05,-0.00262361660818208
"New Zealand","NZL",8455,"seagrasses",50,5,321893,0.000155355684472683,0.1,1.55355684472683e-05,-3.10711368945366e-05
"Cook Islands","COK",8446,"seagrasses",0,0,321893,0,NA,NA,NA
"Brunei","BRN",26521,"seagrasses",0,0,321893,0,NA,NA,NA
"Abu musa, Greater and Lesser Tunb","ARE",48947,"seagrasses",0,0,321893,0,NA,NA,NA
"Jersey","JEY",21789,"seagrasses",7,5,321893,2.17497958261756e-05,0.714285714285714,1.55355684472683e-05,9.01062969941562e-06
"China","CHN",8486,"seagrasses",8090,23,321893,0.0251365497476801,0.00284301606922126,7.14636148574342e-05,-0.0074695013094466
"Amsterdam and Saint Paul Islands","ATF",8386,"seagrasses",0,0,321893,0,NA,NA,NA
"Croatia","HRV",5673,"seagrasses",394.044891357422,235.044891357422,321893,0.00122434227619593,0.596492675105442,0.000730311199572794,0.000363008516714017
"Iraq","IRQ",8470,"seagrasses",75.3827285766602,0.448018908500671,321893,0.000234222707908911,0.0059432567241853,1.39204568373652e-06,-6.88747666889367e-05
"Chile","CHL",8465,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Netherlands","NLD",5668,"seagrasses",31.3931045532227,20.3931045532227,321893,9.75419449117683e-05,0.649604581752945,6.3363694327778e-05,3.41011108542475e-05
"Ivory Coast","CIV",8473,"seagrasses",0,0,321893,0,NA,NA,NA
"Grenada","GRD",8419,"seagrasses",10,2,321893,3.10711368945366e-05,0.2,6.21422737890732e-06,-3.10711368945366e-06
"Falkland Islands","FLK",8389,"seagrasses",0,0,321893,0,NA,NA,NA
"Norfolk Island","NFK",8310,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Guadeloupe","GLP",33177,"seagrasses",757,745,321893,0.00235208506291642,0.984147952443857,0.00231479969864298,0.00160917417976805
"Bahamas","BHS",8404,"seagrasses",2269,73,321893,0.00705004096137036,0.0321727633318643,0.000226819299330117,-0.00188819298908099
"Qatar","QAT",8468,"seagrasses",1144.69616699219,105.729049682617,321893,0.00355670113072657,0.09236429083224,0.000328512177641786,-0.000738498161576185
"United States","USA",8456,"seagrasses",13396.16796875,8518.5322265625,321893,0.0416234168819238,0.635893208149835,0.0264680480952045,0.0139810230306274
"Brazil","BRA",8464,"seagrasses",546,61,321893,0.0016964840744417,0.111721611721612,0.000189533935056673,-0.000319411287275836
"South Korea","KOR",8327,"seagrasses",99,38,321893,0.000307604255255912,0.383838383838384,0.000118070320199239,2.57890436224654e-05
"Heard and McDonald Islands","HMD",8388,"seagrasses",0,0,321893,0,NA,NA,NA
"Trinidade",NA,8381,"seagrasses",0,0,321893,0,NA,NA,NA
"Wake Island","UMI",8319,"seagrasses",0,0,321893,0,NA,NA,NA
"Western Sahara","ESH",8368,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Greenland","GRL",8438,"seagrasses",3,0,321893,9.32134106836098e-06,0,0,-2.7964023205083e-06
"Galapagos",NA,8403,"seagrasses",0,0,321893,0,NA,NA,NA
"Haiti","HTI",8408,"seagrasses",754,13,321893,0.00234276372184806,0.0172413793103448,4.03924779628976e-05,-0.000662436638591521
"Howland and Baker islands","UMI",8451,"seagrasses",0,0,321893,0,NA,NA,NA
"Papua New Guinea","PNG",8324,"seagrasses",9257.9140625,1118,321893,0.0287653915193793,0.120761544388121,0.00347375310480919,-0.0051558643510046
"Alaska",NA,8463,"seagrasses",181,148,321893,0.000562387577791113,0.81767955801105,0.000459852826039142,0.000291136552701808
"Saint-Barthélemy","BLM",48952,"seagrasses",20,20,321893,6.21422737890732e-05,1,6.21422737890732e-05,4.34995916523513e-05
"Tanzania","TZA",8479,"seagrasses",82,15,321893,0.0002547833225352,0.182926829268293,4.66067053418049e-05,-2.98282914187552e-05
"Sierra Leone","SLE",8390,"seagrasses",4407.76513671875,1729,321893,0.0136954273961954,0.392262279493211,0.00537219956906538,0.00126357135020676
"Bangladesh","BGD",8481,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Fiji","FJI",8325,"seagrasses",1732,294,321893,0.00538152091013374,0.169745958429561,0.000913491424699376,-0.000700964848340746
"Israel","ISR",8375,"seagrasses",19.0156841278076,3,321893,5.90838924678377e-05,0.157764505333413,9.32134106836098e-06,-8.40382667199033e-06
"El Salvador","SLV",8428,"seagrasses",0,0,321893,0,NA,NA,NA
"French Polynesia","PYF",8440,"seagrasses",784,14,321893,0.00243597713253167,0.0178571428571429,4.34995916523513e-05,-0.00068729354810715
"Cayman Islands","CYM",8407,"seagrasses",54,9,321893,0.000167784139230498,0.166666666666667,2.7964023205083e-05,-2.23712185640664e-05
"Maldives","MDV",8345,"seagrasses",2405,23,321893,0.00747260842313606,0.00956340956340956,7.14636148574342e-05,-0.00217031891208338
"Tunisia","TUN",8366,"seagrasses",5061,139,321893,0.015725102382325,0.0274649278798656,0.000431888802834059,-0.00428564191186344
"Nauru","NRU",8317,"seagrasses",0,0,321893,0,NA,NA,NA
"Trinidad and Tobago","TTO",8420,"seagrasses",45,3,321893,0.000139820116025415,0.0666666666666667,9.32134106836098e-06,-3.26246937392634e-05
"Cocos Islands","CCK",8308,"seagrasses",222,0,321893,0.000689779239058713,0,0,-0.000206933771717614
"Martinique","MTQ",33178,"seagrasses",547,538,321893,0.00169959118813115,0.983546617915905,0.00167162716492607,0.00116174980848672
"Costa Rica","CRI",8424,"seagrasses",6,5,321893,1.8642682136722e-05,0.833333333333333,1.55355684472683e-05,9.94276380625172e-06
"Kuwait","KWT",8357,"seagrasses",1594.06628417969,199.551986694336,321893,0.00495294517347125,0.125184246523993,0.000620030709615646,-0.000865852842425727
"South Georgia and the South Sandwich Islands","SGS",8383,"seagrasses",0,0,321893,0,NA,NA,NA
"Guernsey","GGY",21788,"seagrasses",3,0,321893,9.32134106836098e-06,0,0,-2.7964023205083e-06
"Indonesia","IDN",8492,"seagrasses",17864,3659,321893,0.0555054789484002,0.204825347066726,0.0113689289897109,-0.00528271469480912
"Ireland","IRL",5681,"seagrasses",53.5147514343262,33,321893,0.000166276416769305,0.616652401730725,0.000102534751751971,5.26518267211793e-05
"Marshall Islands","MHL",8318,"seagrasses",532,0,321893,0.00165298448278935,0,0,-0.000495895344836804
"Antarctica","ATA",8489,"seagrasses",0,0,321893,0,NA,NA,NA
"Malta","MLT",5685,"seagrasses",68,62,321893,0.000211283730882849,0.911764705882353,0.000192641048746127,0.000129255929481272
"Glorioso Islands",NA,48945,"seagrasses",0,0,321893,0,NA,NA,NA
"Cambodia","KHM",8331,"seagrasses",6,2,321893,1.8642682136722e-05,0.333333333333333,6.21422737890732e-06,6.21422737890732e-07
"Republic of Mauritius","MUS",8343,"seagrasses",143.102035522461,4,321893,0.000444634293560523,0.0279520831789438,1.24284547578146e-05,-0.000120961833310342
"Guam","GUM",48957,"seagrasses",478,41,321893,0.00148520034355885,0.0857740585774059,0.0001273916612676,-0.000318168441800055
"Saint Lucia","LCA",8416,"seagrasses",10,5,321893,3.10711368945366e-05,0.5,1.55355684472683e-05,6.21422737890732e-06
"Solomon Islands","SLB",8314,"seagrasses",1245,166,321893,0.00386835654336981,0.133333333333333,0.000515780872449308,-0.000644726090561635
"Eritrea","ERI",8351,"seagrasses",19.5939426422119,0,321893,6.08806074139864e-05,0,0,-1.82641822241959e-05
"Ecuador","ECU",8431,"seagrasses",0,0,321893,0,NA,NA,NA
"Morocco","MAR",8367,"seagrasses",4,3,321893,1.24284547578146e-05,0.75,9.32134106836098e-06,5.59280464101659e-06
"Comores","COM",8334,"seagrasses",1260,54,321893,0.00391496324871161,0.0428571428571429,0.000167784139230498,-0.00100670483538299
"Jan Mayen","SJM",8437,"seagrasses",0,0,321893,0,NA,NA,NA
"Malaysia","MYS",8483,"seagrasses",658.956237792969,139,321893,0.00204745194719742,0.210939652784152,0.000431888802834059,-0.000182346781325166
"Prince Edward Islands",NA,8384,"seagrasses",0,0,321893,0,NA,NA,NA
"Madeira",NA,8363,"seagrasses",0,0,321893,0,NA,NA,NA
"France","FRA",5677,"seagrasses",1530.02209472656,1425.02209472656,321893,0.00475395259569146,0.931373540054162,0.00442770565829883,0.00300151987959139
"Europa Island","ATF",8341,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Guinea","GIN",8472,"seagrasses",12801.0048828125,524.681518554688,321893,0.0397741775101499,0.0409875258511276,0.00163024512890461,-0.0103020081241404
"Dominican Republic","DOM",8409,"seagrasses",347,87,321893,0.00107816845024042,0.250720461095101,0.000270318890982469,-5.31316440896576e-05
"Bermuda","BMU",8402,"seagrasses",4,0,321893,1.24284547578146e-05,0,0,-3.72853642734439e-06
"Antigua and Barbuda","ATG",8414,"seagrasses",251,56,321893,0.000779885536052869,0.223107569721116,0.000173998366609405,-5.99672942064557e-05
"Svalbard","SJM",33181,"seagrasses",0,0,321893,0,NA,NA,NA
"Yemen","YEM",8353,"seagrasses",5467.7607421875,4,321893,0.0169889542527081,0.000731560905570954,1.24284547578146e-05,-0.00508425782105461
"Mozambique","MOZ",8347,"seagrasses",724.76220703125,654.76220703125,321893,0.00225191857506545,0.903416597442723,0.00203442061680369,0.00135884504428406
"Collectivity of Saint Martin","MAF",8495,"seagrasses",49.0120544433594,47.0724945068359,321893,0.00015228602530921,0.960426879498289,0.000146259592078922,0.000100573784486159
"Saint Vincent and the Grenadines","VCT",8421,"seagrasses",1,0,321893,3.10711368945366e-06,0,0,-9.32134106836098e-07
"Jarvis Island","UMI",8442,"seagrasses",0,0,321893,0,NA,NA,NA
"Kerguélen","ATF",8387,"seagrasses",0,0,321893,0,NA,NA,NA
"Liberia","LBR",8391,"seagrasses",0,0,321893,0,NA,NA,NA
"Venezuela","VEN",8433,"seagrasses",1317,111,321893,0.00409206872901047,0.0842824601366743,0.000344889619529356,-0.000882730999173785
"Dominica","DMA",8417,"seagrasses",523,8,321893,0.00162502045958426,0.0152963671128107,2.48569095156293e-05,-0.00046264922835965
"Christmas Island","CXR",8309,"seagrasses",154,10,321893,0.000478495508175864,0.0649350649350649,3.10711368945366e-05,-0.000112477515558223
"United States Virgin Islands","VIR",33180,"seagrasses",93.3360824584961,33,321893,0.000290005819526769,0.353561014462699,0.000102534751751971,1.55330058939401e-05
"Navassa Island",NA,48951,"seagrasses",0,0,321893,0,NA,NA,NA
"Lithuania","LTU",5684,"seagrasses",2,0,321893,6.21422737890732e-06,0,0,-1.8642682136722e-06
"Taiwan","TWN",8321,"seagrasses",1233,138,321893,0.00383107117909636,0.111922141119221,0.000428781689144605,-0.000720539664584304
"Sint-Eustatius","BES",26526,"seagrasses",0,0,321893,0,NA,NA,NA
"Montenegro","MNE",5691,"seagrasses",2,0,321893,6.21422737890732e-06,0,0,-1.8642682136722e-06
"Denmark","DNK",5674,"seagrasses",1521.796875,779.796936035156,321893,0.0047283959028803,0.512418542083782,0.00242291773494885,0.00100439896408476
"Palau","PLW",8315,"seagrasses",736,729,321893,0.00228683567543789,0.990489130434783,0.00226508587961172,0.00157903517698035
"Chagos Archipelago",NA,62589,"seagrasses",10,10,321893,3.10711368945366e-05,1,3.10711368945366e-05,2.17497958261756e-05
"Juan de Nova Island","ATF",8339,"seagrasses",0,0,321893,0,NA,NA,NA
"Benin","BEN",8393,"seagrasses",1340.94665527344,0,321893,0.0041664737094272,0,0,-0.00124994211282816
"Vanuatu","VUT",8313,"seagrasses",1237,34,321893,0.00384349963385418,0.0274858528698464,0.000105641865441424,-0.00104740802471483
"Tristan Da Cunha","SHN",8382,"seagrasses",0,0,321893,0,NA,NA,NA
"Lebanon","LBN",8374,"seagrasses",3,0,321893,9.32134106836098e-06,0,0,-2.7964023205083e-06
"Ukraine","UKR",5695,"seagrasses",6017.95947265625,2261,321893,0.0186984842600676,0.37570874484504,0.00702518405185473,0.00141563877383446
"Niue","NIU",8447,"seagrasses",0,0,321893,0,NA,NA,NA
"Line Group","KIR",8441,"seagrasses",0,0,321893,0,NA,NA,NA
"India","IND",8480,"seagrasses",2665.36572265625,2,321893,0.00828159432426579,0.000750366069091202,6.21422737890732e-06,-0.00247826406990083
"Poland","POL",5687,"seagrasses",6,4,321893,1.8642682136722e-05,0.666666666666667,1.24284547578146e-05,6.83565011679805e-06
"Germany","DEU",5669,"seagrasses",523.515625,502.515655517578,321893,0.00162662256508039,0.959886642385465,0.00156137327242345,0.00107338650289933
"Argentina","ARG",8466,"seagrasses",0,0,321893,0,NA,NA,NA
"Hala'ib Triangle","SDN",26582,"seagrasses",0,0,321893,0,NA,NA,NA
"Singapore","SGP",8485,"seagrasses",139.043762207031,0,321893,0.000432024776986606,0,0,-0.000129607433095982
"Cyprus","CYP",8376,"seagrasses",94,55,321893,0.000292068686808644,0.585106382978723,0.000170891252919951,8.32706468773582e-05
"Ascension","SHN",8379,"seagrasses",0,0,321893,0,NA,NA,NA
"Belize","BLZ",8457,"seagrasses",4921.3984375,2139.3984375,321893,0.0152913444564121,0.434713519880496,0.00664735417235202,0.00205995083542839
"Montserrat","MSR",8415,"seagrasses",13,0,321893,4.03924779628976e-05,0,0,-1.21177433888693e-05
"Japan","JPN",8487,"seagrasses",546,472,321893,0.0016964840744417,0.864468864468865,0.00146655766142213,0.000957612439089619
"Aruba","ABW",26519,"seagrasses",34,0,321893,0.000105641865441424,0,0,-3.16925596324273e-05
"Honduras","HND",8427,"seagrasses",2750,731,321893,0.00854456264599757,0.265818181818182,0.00227130010699063,-0.000292068686808644
"Canary Islands",NA,8364,"seagrasses",2116,1225,321893,0.00657465256688395,0.578922495274102,0.00380621426958074,0.00183381849951555
"Samoa","WSM",8445,"seagrasses",983,67,321893,0.00305429275673295,0.0681586978636826,0.000208176617193395,-0.000708111209826489
"Tokelau","TKL",8449,"seagrasses",0,0,321893,0,NA,NA,NA
"Curaçao","CUW",26517,"seagrasses",12,3,321893,3.72853642734439e-05,0.25,9.32134106836098e-06,-1.8642682136722e-06
"Namibia","NAM",8395,"seagrasses",0,0,321893,0,NA,NA,NA
"Barbados","BRB",8418,"seagrasses",87,1,321893,0.000270318890982469,0.0114942528735632,3.10711368945366e-06,-7.79885536052869e-05
"Peru","PER",8432,"seagrasses",0,0,321893,0,NA,NA,NA
"Sweden","SWE",5694,"seagrasses",1274.8193359375,501.819274902344,321893,0.00396100861027163,0.393639522680527,0.00155920953868078,0.000370906955599294
"Egypt","EGY",8490,"seagrasses",2466.19140625,474,321893,0.00766273707917235,0.192199193784698,0.00147277188880104,-0.00082604923495067
"American Samoa","ASM",8444,"seagrasses",464,19,321893,0.0014417007519065,0.040948275862069,5.90351600996196e-05,-0.00037347506547233
"Russia","RUS",5690,"seagrasses",747.040466308594,39,321893,0.00232113965944328,0.0522060072497994,0.000121177433888693,-0.000575164463944291
"Palmyra Atoll","UMI",8443,"seagrasses",0,0,321893,0,NA,NA,NA
"Madagascar","MDG",8348,"seagrasses",5751,1188,321893,0.017869010828048,0.206572769953052,0.00369125106307095,-0.00166945218534345
"Bonaire","BES",26520,"seagrasses",4,3,321893,1.24284547578146e-05,0.75,9.32134106836098e-06,5.59280464101659e-06
"Albania","ALB",5670,"seagrasses",58.2116432189941,7,321893,0.000180870193531329,0.120250857266918,2.17497958261756e-05,-3.25112622332231e-05
"Guatemala","GTM",8430,"seagrasses",3.60156178474426,1.60156178474426,321893,1.11904619247921e-05,0.444685356094199,4.97623454588473e-06,1.61909596844711e-06
"Clipperton Island",NA,8401,"seagrasses",0,0,321893,0,NA,NA,NA
"Gambia","GMB",8370,"seagrasses",0,0,321893,0,NA,NA,NA
"Democratic Republic of the Congo","COD",8477,"seagrasses",0,0,321893,0,NA,NA,NA
"Iceland","ISL",5680,"seagrasses",29,10,321893,9.01062969941562e-05,0.344827586206897,3.10711368945366e-05,4.03924779628976e-06
"Pitcairn","PCN",8439,"seagrasses",0,0,321893,0,NA,NA,NA
"Ghana","GHA",8400,"seagrasses",2715.4638671875,12,321893,0.00843725495495506,0.00441913447827565,3.72853642734439e-05,-0.00249389112221307
"Anguilla","AIA",8412,"seagrasses",25.762077331543,6.25251007080078,321893,8.00457031456011e-05,0.242702092317114,1.9427259634432e-05,-4.58645130924835e-06
"Libya","LBY",8372,"seagrasses",28,0,321893,8.69991833047025e-05,0,0,-2.60997549914108e-05
"Islas San Félix and San Ambrosio","CHL",22756,"seagrasses",0,0,321893,0,NA,NA,NA
"Bouvet","BVT",NA,"seagrasses",0,0,321893,0,NA,NA,NA
"Spain","ESP",5693,"seagrasses",1233,966,321893,0.00383107117909636,0.78345498783455,0.00300147182401224,0.00185215047028333
"Colombian Exclusive Economic Zone (Quitasueño)",NA,62598,"seagrasses",0,0,321893,0,NA,NA,NA
"Saint-Pierre and Miquelon","SPM",8494,"seagrasses",0,0,321893,0,NA,NA,NA
"Serrana Bank",NA,62596,"seagrasses",0,0,321893,0,NA,NA,NA
"Italy","ITA",5682,"seagrasses",4264.48388671875,2183.48413085938,321893,0.0132502362628784,0.512016034967231,0.00678433343369801,0.00280926255483449
"Belgium","BEL",3293,"seagrasses",0,0,321893,0,NA,NA,NA
"Oman","OMN",8354,"seagrasses",16,2,321893,4.97138190312586e-05,0.125,6.21422737890732e-06,-8.69991833047025e-06
"Monaco","MCO",21790,"seagrasses",1.97791194915771,0.97791188955307,321893,6.14559729376189e-06,0.494416290861437,3.03848341910984e-06,1.19480423098127e-06
"Bosnia and Herzegovina","BIH",22491,"seagrasses",0,0,321893,0,NA,NA,NA
"Bajo Nuevo Bank",NA,48985,"seagrasses",0,0,321893,0,NA,NA,NA
"Oecusse",NA,21791,"seagrasses",0,0,321893,0,NA,NA,NA
"Australia","AUS",8323,"seagrasses",42089,17133,321893,0.130775308075415,0.407065979234479,0.0532341788414096,0.014001586418785
"Protected Zone established under the Torres Strait Treaty","PNG",21798,"seagrasses",61.0862007141113,0,321893,0.000189801770475529,0,0,-5.69405311426588e-05
"High Seas",NA,NA,"seagrasses",6332,0,321893,0.0196742438816206,0,0,-0.00590227316448618
